"sim","nparts","s0","n0","skew","simpson","nunique","max_draws"
5,"410744609772041688151165",8,36316,0.838606335765188,0.755331450964725,5,5
1,"1783278445763500338026768950134561409",13,36316,0.0739619178006617,0.88501424833268,5,5
2,"1783278445763500338026768950134561409",13,36316,1.469310272871,0.805549482427995,5,5
3,"1783278445763500338026768950134561409",13,36316,1.57134123802476,0.822598725599397,5,5
4,"1783278445763500338026768950134561409",13,36316,1.48776686941067,0.853517817697942,5,5
5,"1783278445763500338026768950134561409",13,36316,0.92328798567556,0.857135346064221,5,5
1,"134910935743102754695598033947587581626823460463256680",21,36316,1.40418878704335,0.909706794240581,5,5
2,"134910935743102754695598033947587581626823460463256680",21,36316,1.61056073563093,0.913491518034456,5,5
3,"134910935743102754695598033947587581626823460463256680",21,36316,0.257902337168018,0.92737704878356,5,5
4,"134910935743102754695598033947587581626823460463256680",21,36316,0.894921413724452,0.903073353221258,5,5
5,"134910935743102754695598033947587581626823460463256680",21,36316,1.66054328047008,0.905524964435429,5,5
1,"1505915171266720472597149023750490778992683739522107698648736482849112061779",34,36316,1.73176821989344,0.932569343861165,5,5
2,"1505915171266720472597149023750490778992683739522107698648736482849112061779",34,36316,1.11214248364403,0.942747474133289,5,5
3,"1505915171266720472597149023750490778992683739522107698648736482849112061779",34,36316,2.23467777500305,0.931721271354074,5,5
4,"1505915171266720472597149023750490778992683739522107698648736482849112061779",34,36316,1.25040773711314,0.945738792666945,5,5
5,"1505915171266720472597149023750490778992683739522107698648736482849112061779",34,36316,1.42882668200258,0.937946762081214,5,5
1,"1711523015017559909634423591483278841354631426753774395543928920419628702710046857568482571561339893249",55,36316,1.15226416474053,0.965906298121781,5,5
2,"1711523015017559909634423591483278841354631426753774395543928920419628702710046857568482571561339893249",55,36316,0.729850754231637,0.968977335995803,5,5
3,"1711523015017559909634423591483278841354631426753774395543928920419628702710046857568482571561339893249",55,36316,1.45926505417903,0.966123488550484,5,5
4,"1711523015017559909634423591483278841354631426753774395543928920419628702710046857568482571561339893249",55,36316,2.57131097208665,0.957828755559639,5,5
5,"1711523015017559909634423591483278841354631426753774395543928920419628702710046857568482571561339893249",55,36316,1.1726509124468,0.964564409727001,5,5
1,"150698066246673230446160912227928642432680546411081024522995601992669746079070127077491000232697023757912624508861631301098426167507669",91,36316,1.38353794826416,0.978951928623589,5,5
2,"150698066246673230446160912227928642432680546411081024522995601992669746079070127077491000232697023757912624508861631301098426167507669",91,36316,2.87857039088343,0.972634591341091,5,5
3,"150698066246673230446160912227928642432680546411081024522995601992669746079070127077491000232697023757912624508861631301098426167507669",91,36316,1.851655885404,0.977830638166839,5,5
4,"150698066246673230446160912227928642432680546411081024522995601992669746079070127077491000232697023757912624508861631301098426167507669",91,36316,2.21173842288859,0.973720026368147,5,5
5,"150698066246673230446160912227928642432680546411081024522995601992669746079070127077491000232697023757912624508861631301098426167507669",91,36316,1.80424273347713,0.976548148407049,5,5
1,"419304286865437416368993123675742631765482472930445952146915466172976183120247657782188034523725729924224423144895141743656346213647823464224858604437498627258050833",149,36316,2.06413292398821,0.985785812170855,5,5
2,"419304286865437416368993123675742631765482472930445952146915466172976183120247657782188034523725729924224423144895141743656346213647823464224858604437498627258050833",149,36316,1.58210902636905,0.98708817982662,5,5
3,"419304286865437416368993123675742631765482472930445952146915466172976183120247657782188034523725729924224423144895141743656346213647823464224858604437498627258050833",149,36316,1.70102601401289,0.98479978027191,5,5
4,"419304286865437416368993123675742631765482472930445952146915466172976183120247657782188034523725729924224423144895141743656346213647823464224858604437498627258050833",149,36316,2.1438205694,0.986909818626361,5,5
5,"419304286865437416368993123675742631765482472930445952146915466172976183120247657782188034523725729924224423144895141743656346213647823464224858604437498627258050833",149,36316,2.18761857068273,0.985227132288314,5,5
